month,crop,price,state,year,month_num,prev_price,price_diff,demand
2011-07-01,Sunflower,2834.26,India,2011,7,2831.82,2.4400000000000546,Medium
2011-08-01,Sunflower,2988.94,India,2011,8,2834.26,154.67999999999984,High
2011-09-01,Sunflower,2998.79,India,2011,9,2988.94,9.849999999999909,Medium
2011-10-01,Sunflower,2900.22,India,2011,10,2998.79,-98.57000000000016,Medium
2011-11-01,Sunflower,2933.45,India,2011,11,2900.22,33.23000000000002,Medium
2011-12-01,Sunflower,3009.98,India,2011,12,2933.45,76.5300000000002,Medium
2012-01-01,Sunflower,2992.04,India,2012,1,3009.98,-17.940000000000055,Medium
2012-02-01,Sunflower,2895.36,India,2012,2,2992.04,-96.67999999999984,Medium
2012-03-01,Sunflower,2914.94,India,2012,3,2895.36,19.579999999999927,Medium
2012-04-01,Sunflower,2970.9,India,2012,4,2914.94,55.960000000000036,Medium
2012-05-01,Sunflower,2986.44,India,2012,5,2970.9,15.539999999999964,Medium
2012-06-01,Sunflower,2961.41,India,2012,6,2986.44,-25.0300000000002,Medium
2012-07-01,Sunflower,3260.85,India,2012,7,2961.41,299.44000000000005,High
2012-08-01,Sunflower,3472.2,India,2012,8,3260.85,211.3499999999999,High
2012-09-01,Sunflower,3560.07,India,2012,9,3472.2,87.87000000000035,Medium
2012-10-01,Sunflower,3336.56,India,2012,10,3560.07,-223.51000000000022,Low
2012-11-01,Sunflower,3414.01,India,2012,11,3336.56,77.45000000000027,Medium
2012-12-01,Sunflower,3410.66,India,2012,12,3414.01,-3.350000000000364,Medium
2013-01-01,Sunflower,3305.78,India,2013,1,3410.66,-104.87999999999965,Low
2013-02-01,Sunflower,3348.26,India,2013,2,3305.78,42.48000000000002,Medium
2013-03-01,Sunflower,3346.84,India,2013,3,3348.26,-1.4200000000000728,Medium
2013-04-01,Sunflower,3353.2,India,2013,4,3346.84,6.359999999999673,Medium
2013-05-01,Sunflower,3345.55,India,2013,5,3353.2,-7.649999999999636,Medium
2013-06-01,Sunflower,3325.95,India,2013,6,3345.55,-19.600000000000364,Medium
2013-07-01,Sunflower,3391.99,India,2013,7,3325.95,66.03999999999996,Medium
2013-08-01,Sunflower,3365.29,India,2013,8,3391.99,-26.699999999999818,Medium
2013-09-01,Sunflower,3329.13,India,2013,9,3365.29,-36.159999999999854,Medium
2013-10-01,Sunflower,3242.83,India,2013,10,3329.13,-86.30000000000018,Medium
2013-11-01,Sunflower,3302.5,India,2013,11,3242.83,59.67000000000007,Medium
2013-12-01,Sunflower,3336.15,India,2013,12,3302.5,33.65000000000009,Medium
2014-01-01,Sunflower,3257.38,India,2014,1,3336.15,-78.76999999999998,Medium
2014-02-01,Sunflower,3288.3,India,2014,2,3257.38,30.920000000000073,Medium
2014-03-01,Sunflower,3398.21,India,2014,3,3288.3,109.90999999999985,High
2014-04-01,Sunflower,3341.83,India,2014,4,3398.21,-56.38000000000011,Medium
2014-05-01,Sunflower,3306.49,India,2014,5,3341.83,-35.340000000000146,Medium
2014-06-01,Sunflower,3091.34,India,2014,6,3306.49,-215.14999999999964,Low
2014-07-01,Sunflower,3219.05,India,2014,7,3091.34,127.71000000000004,High
2014-08-01,Sunflower,3358.7,India,2014,8,3219.05,139.64999999999964,High
2014-09-01,Sunflower,3208.18,India,2014,9,3358.7,-150.51999999999998,Low
2014-10-01,Sunflower,3156.03,India,2014,10,3208.18,-52.149999999999636,Medium
2014-11-01,Sunflower,3165.51,India,2014,11,3156.03,9.480000000000018,Medium
2014-12-01,Sunflower,3194.35,India,2014,12,3165.51,28.83999999999969,Medium
2015-01-01,Sunflower,3227.93,India,2015,1,3194.35,33.57999999999993,Medium
2015-02-01,Sunflower,3241.73,India,2015,2,3227.93,13.800000000000182,Medium
2015-03-01,Sunflower,3193.09,India,2015,3,3241.73,-48.63999999999987,Medium
2015-04-01,Sunflower,3170.28,India,2015,4,3193.09,-22.809999999999945,Medium
2015-05-01,Sunflower,3282.85,India,2015,5,3170.28,112.56999999999971,High
2015-06-01,Sunflower,3262.38,India,2015,6,3282.85,-20.4699999999998,Medium
2015-07-01,Sunflower,3543.94,India,2015,7,3262.38,281.55999999999995,High
2015-08-01,Sunflower,3380.1,India,2015,8,3543.94,-163.84000000000015,Low
2015-09-01,Sunflower,3458.09,India,2015,9,3380.1,77.99000000000024,Medium
2015-10-01,Sunflower,3575.3,India,2015,10,3458.09,117.21000000000004,High
2015-11-01,Sunflower,3674.04,India,2015,11,3575.3,98.73999999999978,Medium
2015-12-01,Sunflower,3621.76,India,2015,12,3674.04,-52.279999999999745,Medium
2016-01-01,Sunflower,3650.66,India,2016,1,3621.76,28.899999999999636,Medium
2016-02-01,Sunflower,3668.08,India,2016,2,3650.66,17.420000000000073,Medium
2016-03-01,Sunflower,3598.15,India,2016,3,3668.08,-69.92999999999984,Medium
2016-04-01,Sunflower,3609.43,India,2016,4,3598.15,11.279999999999745,Medium
2016-05-01,Sunflower,3462.84,India,2016,5,3609.43,-146.5899999999997,Low
2016-06-01,Sunflower,3354.23,India,2016,6,3462.84,-108.61000000000013,Low
2016-07-01,Sunflower,3521.24,India,2016,7,3354.23,167.00999999999976,High
2016-08-01,Sunflower,3577.36,India,2016,8,3521.24,56.120000000000346,Medium
2016-09-01,Sunflower,3410.58,India,2016,9,3577.36,-166.7800000000002,Low
2016-10-01,Sunflower,3300.21,India,2016,10,3410.58,-110.36999999999989,Low
2016-11-01,Sunflower,3289.74,India,2016,11,3300.21,-10.470000000000255,Medium
2016-12-01,Sunflower,3260.13,India,2016,12,3289.74,-29.609999999999673,Medium
2017-01-01,Sunflower,3197.23,India,2017,1,3260.13,-62.90000000000009,Medium
2017-02-01,Sunflower,3148.73,India,2017,2,3197.23,-48.5,Medium
2017-03-01,Sunflower,3064.36,India,2017,3,3148.73,-84.36999999999989,Medium
2017-04-01,Sunflower,2992.86,India,2017,4,3064.36,-71.5,Medium
2017-05-01,Sunflower,3011.7,India,2017,5,2992.86,18.83999999999969,Medium
2017-06-01,Sunflower,2810.35,India,2017,6,3011.7,-201.3499999999999,Low
2017-07-01,Sunflower,2946.67,India,2017,7,2810.35,136.32000000000016,High
2017-08-01,Sunflower,3175.05,India,2017,8,2946.67,228.3800000000001,High
2017-09-01,Sunflower,3061.51,India,2017,9,3175.05,-113.53999999999996,Low
2017-10-01,Sunflower,2905.02,India,2017,10,3061.51,-156.49000000000024,Low
2017-11-01,Sunflower,2845.47,India,2017,11,2905.02,-59.55000000000018,Medium
2017-12-01,Sunflower,2904.11,India,2017,12,2845.47,58.64000000000033,Medium
2018-01-01,Sunflower,2948.08,India,2018,1,2904.11,43.9699999999998,Medium
2018-02-01,Sunflower,3149.15,India,2018,2,2948.08,201.07000000000016,High
2018-03-01,Sunflower,3183.34,India,2018,3,3149.15,34.190000000000055,Medium
2018-04-01,Sunflower,3147.18,India,2018,4,3183.34,-36.16000000000031,Medium
2018-05-01,Sunflower,3073.5,India,2018,5,3147.18,-73.67999999999984,Medium
2018-06-01,Sunflower,3150.65,India,2018,6,3073.5,77.15000000000009,Medium
2018-07-01,Sunflower,3263.76,India,2018,7,3150.65,113.11000000000013,High
2018-08-01,Sunflower,3437.35,India,2018,8,3263.76,173.5899999999997,High
2018-09-01,Sunflower,3675.15,India,2018,9,3437.35,237.80000000000018,High
2018-10-01,Sunflower,3603.1,India,2018,10,3675.15,-72.05000000000018,Medium
2018-11-01,Sunflower,3696.37,India,2018,11,3603.1,93.26999999999998,Medium
2018-12-01,Sunflower,3697.24,India,2018,12,3696.37,0.8699999999998909,Medium
2019-01-01,Sunflower,3817.56,India,2019,1,3697.24,120.32000000000016,High
2019-02-01,Sunflower,3839.42,India,2019,2,3817.56,21.860000000000127,Medium
2019-03-01,Sunflower,3528.73,India,2019,3,3839.42,-310.69000000000005,Low
2019-04-01,Sunflower,3506.71,India,2019,4,3528.73,-22.019999999999982,Medium
2019-05-01,Sunflower,3491.86,India,2019,5,3506.71,-14.849999999999909,Medium
2019-06-01,Sunflower,3759.69,India,2019,6,3491.86,267.8299999999999,High
2019-07-01,Sunflower,3614.89,India,2019,7,3759.69,-144.80000000000018,Low
2019-08-01,Sunflower,3692.33,India,2019,8,3614.89,77.44000000000005,Medium
2019-09-01,Sunflower,3827.49,India,2019,9,3692.33,135.15999999999985,High
2019-10-01,Sunflower,3564.37,India,2019,10,3827.49,-263.1199999999999,Low
2019-11-01,Sunflower,3379.82,India,2019,11,3564.37,-184.54999999999973,Low
2019-12-01,Sunflower,3597.73,India,2019,12,3379.82,217.90999999999985,High
2020-01-01,Sunflower,3899.84,India,2020,1,3597.73,302.1100000000001,High
2020-02-01,Sunflower,3800.59,India,2020,2,3899.84,-99.25,Medium
2020-03-01,Sunflower,3440.06,India,2020,3,3800.59,-360.5300000000002,Low
2020-04-01,Sunflower,3649.4,India,2020,4,3440.06,209.34000000000015,High
2020-05-01,Sunflower,3484.42,India,2020,5,3649.4,-164.98000000000002,Low
2020-06-01,Sunflower,3865.43,India,2020,6,3484.42,381.00999999999976,High
2020-07-01,Sunflower,3928.33,India,2020,7,3865.43,62.90000000000009,Medium
2020-08-01,Sunflower,3682.48,India,2020,8,3928.33,-245.8499999999999,Low
2020-09-01,Sunflower,4330.97,India,2020,9,3682.48,648.4900000000002,High
2020-10-01,Sunflower,3926.98,India,2020,10,4330.97,-403.99000000000024,Low
2020-11-01,Sunflower,4136.88,India,2020,11,3926.98,209.9000000000001,High
2020-12-01,Sunflower,4756.43,India,2020,12,4136.88,619.5500000000002,High
2021-01-01,Sunflower,5253.03,India,2021,1,4756.43,496.59999999999945,High
2021-02-01,Sunflower,5486.5,India,2021,2,5253.03,233.47000000000025,High
2021-03-01,Sunflower,6196.93,India,2021,3,5486.5,710.4300000000003,High
2021-04-01,Sunflower,6031.18,India,2021,4,6196.93,-165.75,Low
2021-05-01,Sunflower,5868.07,India,2021,5,6031.18,-163.11000000000058,Low
2021-06-01,Sunflower,5509.57,India,2021,6,5868.07,-358.5,Low
2021-07-01,Sunflower,5573.1,India,2021,7,5509.57,63.530000000000655,Medium
2021-08-01,Sunflower,6102.36,India,2021,8,5573.1,529.2599999999993,High
2021-09-01,Sunflower,5329.33,India,2021,9,6102.36,-773.0299999999997,Low
2021-10-01,Sunflower,5351.0,India,2021,10,5329.33,21.670000000000073,Medium
2021-11-01,Sunflower,5293.07,India,2021,11,5351.0,-57.93000000000029,Medium
2021-12-01,Sunflower,5064.39,India,2021,12,5293.07,-228.67999999999938,Low
2022-01-01,Sunflower,5286.13,India,2022,1,5064.39,221.73999999999978,High
2022-02-01,Sunflower,5716.14,India,2022,2,5286.13,430.0100000000002,High
2022-03-01,Sunflower,6676.24,India,2022,3,5716.14,960.0999999999995,High
2022-04-01,Sunflower,6375.43,India,2022,4,6676.24,-300.8099999999995,Low
2022-05-01,Sunflower,6092.52,India,2022,5,6375.43,-282.90999999999985,Low
2022-06-01,Sunflower,5694.1,India,2022,6,6092.52,-398.4200000000001,Low
2022-07-01,Sunflower,5495.98,India,2022,7,5694.1,-198.1200000000008,Low
2022-08-01,Sunflower,5901.65,India,2022,8,5495.98,405.6700000000001,High
2022-09-01,Sunflower,5109.32,India,2022,9,5901.65,-792.3299999999999,Low
2022-10-01,Sunflower,5422.82,India,2022,10,5109.32,313.5,High
2022-11-01,Sunflower,5710.08,India,2022,11,5422.82,287.2600000000002,High
2022-12-01,Sunflower,5633.07,India,2022,12,5710.08,-77.01000000000022,Medium
2023-01-01,Sunflower,5521.7,India,2023,1,5633.07,-111.36999999999989,Low
2023-02-01,Sunflower,5149.03,India,2023,2,5521.7,-372.6700000000001,Low
2023-03-01,Sunflower,4655.44,India,2023,3,5149.03,-493.59000000000015,Low
2023-04-01,Sunflower,4406.82,India,2023,4,4655.44,-248.6199999999999,Low
2023-05-01,Sunflower,4031.56,India,2023,5,4406.82,-375.25999999999976,Low
2023-06-01,Sunflower,4148.33,India,2023,6,4031.56,116.76999999999998,High
2023-07-01,Sunflower,4310.68,India,2023,7,4148.33,162.35000000000036,High
2023-08-01,Sunflower,4454.55,India,2023,8,4310.68,143.8699999999999,High
2023-09-01,Sunflower,4363.61,India,2023,9,4454.55,-90.94000000000051,Medium
2023-10-01,Sunflower,4470.68,India,2023,10,4363.61,107.07000000000062,High
2023-11-01,Sunflower,4596.71,India,2023,11,4470.68,126.02999999999975,High
2023-12-01,Sunflower,4349.48,India,2023,12,4596.71,-247.23000000000047,Low
2024-01-01,Sunflower,4404.63,India,2024,1,4349.48,55.150000000000546,Medium
2024-02-01,Sunflower,4275.08,India,2024,2,4404.63,-129.55000000000018,Low
2024-03-01,Sunflower,4099.63,India,2024,3,4275.08,-175.44999999999982,Low
2024-04-01,Sunflower,4121.26,India,2024,4,4099.63,21.63000000000011,Medium
2024-05-01,Sunflower,4179.66,India,2024,5,4121.26,58.399999999999636,Medium
2024-06-01,Sunflower,5493.17,India,2024,6,4179.66,1313.5100000000002,High
2024-07-01,Sunflower,4267.56,India,2024,7,5493.17,-1225.6099999999997,Low
2024-08-01,Sunflower,4321.33,India,2024,8,4267.56,53.76999999999953,Medium
2024-09-01,Sunflower,5119.05,India,2024,9,4321.33,797.7200000000003,High
2024-10-01,Sunflower,5353.02,India,2024,10,5119.05,233.97000000000025,High
2024-11-01,Sunflower,5625.27,India,2024,11,5353.02,272.25,High
2024-12-01,Sunflower,5366.16,India,2024,12,5625.27,-259.1100000000006,Low
2025-01-01,Sunflower,5357.33,India,2025,1,5366.16,-8.829999999999927,Medium
2025-02-01,Sunflower,5437.82,India,2025,2,5357.33,80.48999999999978,Medium
2025-03-01,Sunflower,4989.96,India,2025,3,5437.82,-447.8599999999997,Low
2010-02-01,Tea,17752.73,India,2010,2,16733.33,1019.3999999999978,High
2010-03-01,Tea,17678.79,India,2010,3,17752.73,-73.93999999999869,Medium
2010-04-01,Tea,17628.26,India,2010,4,17678.79,-50.530000000002474,Medium
2010-05-01,Tea,17046.03,India,2010,5,17628.26,-582.2299999999996,Low
2010-06-01,Tea,16904.0,India,2010,6,17046.03,-142.02999999999884,Low
2010-07-01,Tea,16932.69,India,2010,7,16904.0,28.68999999999869,Medium
2010-08-01,Tea,16798.61,India,2010,8,16932.69,-134.0799999999981,Low
2010-09-01,Tea,16350.88,India,2010,9,16798.61,-447.7300000000014,Low
2010-10-01,Tea,16938.46,India,2010,10,16350.88,587.5799999999999,High
2010-11-01,Tea,16257.58,India,2010,11,16938.46,-680.8799999999992,Low
2010-12-01,Tea,16275.86,India,2010,12,16257.58,18.280000000000655,Medium
2011-01-01,Tea,16360.9,India,2011,1,16275.86,85.03999999999905,Medium
2011-02-01,Tea,16641.79,India,2011,2,16360.9,280.89000000000124,High
2011-03-01,Tea,16446.15,India,2011,3,16641.79,-195.63999999999942,Low
2011-04-01,Tea,17080.65,India,2011,4,16446.15,634.5,High
2011-05-01,Tea,17101.22,India,2011,5,17080.65,20.56999999999971,Medium
2011-06-01,Tea,16472.97,India,2011,6,17101.22,-628.25,Low
2011-07-01,Tea,15739.87,India,2011,7,16472.97,-733.1000000000004,Low
2011-08-01,Tea,15986.54,India,2011,8,15739.87,246.67000000000007,High
2011-09-01,Tea,16933.9,India,2011,9,15986.54,947.3600000000006,High
2011-10-01,Tea,14439.02,India,2011,10,16933.9,-2494.880000000001,Low
2011-11-01,Tea,14373.08,India,2011,11,14439.02,-65.94000000000051,Medium
2011-12-01,Tea,15293.51,India,2011,12,14373.08,920.4300000000003,High
2012-01-01,Tea,16043.84,India,2012,1,15293.51,750.3299999999999,High
2012-02-01,Tea,13245.16,India,2012,2,16043.84,-2798.6800000000003,Low
2012-03-01,Tea,13591.34,India,2012,3,13245.16,346.1800000000003,High
2012-04-01,Tea,14947.25,India,2012,4,13591.34,1355.9099999999999,High
2012-05-01,Tea,15414.55,India,2012,5,14947.25,467.2999999999993,High
2012-06-01,Tea,15940.4,India,2012,6,15414.55,525.8500000000004,High
2012-07-01,Tea,18359.55,India,2012,7,15940.4,2419.1499999999996,High
2012-08-01,Tea,13700.19,India,2012,8,18359.55,-4659.359999999999,Low
2012-09-01,Tea,16937.26,India,2012,9,13700.19,3237.069999999998,High
2012-10-01,Tea,14821.55,India,2012,10,16937.26,-2115.709999999999,Low
2012-11-01,Tea,15654.47,India,2012,11,14821.55,832.9200000000001,High
2012-12-01,Tea,15476.95,India,2012,12,15654.47,-177.51999999999862,Low
2013-01-01,Tea,15721.08,India,2013,1,15476.95,244.1299999999992,High
2013-02-01,Tea,17281.01,India,2013,2,15721.08,1559.9299999999985,High
2013-03-01,Tea,15172.04,India,2013,3,17281.01,-2108.9699999999975,Low
2013-04-01,Tea,15371.9,India,2013,4,15172.04,199.85999999999876,High
2013-05-01,Tea,16558.39,India,2013,5,15371.9,1186.4899999999998,High
2013-06-01,Tea,17375.89,India,2013,6,16558.39,817.5,High
2013-07-01,Tea,17268.46,India,2013,7,17375.89,-107.43000000000029,Low
2013-08-01,Tea,17251.82,India,2013,8,17268.46,-16.639999999999418,Medium
2013-09-01,Tea,17354.48,India,2013,9,17251.82,102.65999999999985,High
2013-10-01,Tea,18046.61,India,2013,10,17354.48,692.130000000001,High
2013-11-01,Tea,20216.87,India,2013,11,18046.61,2170.2599999999984,High
2013-12-01,Tea,20860.47,India,2013,12,20216.87,643.6000000000022,High
2014-01-01,Tea,18397.27,India,2014,1,20860.47,-2463.2000000000007,Low
2014-02-01,Tea,17740.51,India,2014,2,18397.27,-656.760000000002,Low
2014-03-01,Tea,19509.28,India,2014,3,17740.51,1768.7700000000004,High
2014-04-01,Tea,18125.35,India,2014,4,19509.28,-1383.9300000000003,Low
2014-05-01,Tea,17697.25,India,2014,5,18125.35,-428.09999999999854,Low
2014-06-01,Tea,16672.84,India,2014,6,17697.25,-1024.4099999999999,Low
2014-07-01,Tea,20001.37,India,2014,7,16672.84,3328.529999999999,High
2014-08-01,Tea,25984.78,India,2014,8,20001.37,5983.41,High
2014-09-01,Tea,24533.96,India,2014,9,25984.78,-1450.8199999999997,Low
2014-10-01,Tea,21381.89,India,2014,10,24533.96,-3152.0699999999997,Low
2014-11-01,Tea,22105.93,India,2014,11,21381.89,724.0400000000009,High
2014-12-01,Tea,22875.67,India,2014,12,22105.93,769.739999999998,High
2015-01-01,Tea,23181.34,India,2015,1,22875.67,305.6700000000019,High
2015-02-01,Tea,22634.72,India,2015,2,23181.34,-546.619999999999,Low
2015-03-01,Tea,22713.53,India,2015,3,22634.72,78.80999999999767,Medium
2015-04-01,Tea,23728.94,India,2015,4,22713.53,1015.4099999999999,High
2015-05-01,Tea,24621.03,India,2015,5,23728.94,892.0900000000001,High
2015-06-01,Tea,22591.0,India,2015,6,24621.03,-2030.0299999999988,Low
2015-07-01,Tea,23362.06,India,2015,7,22591.0,771.0600000000013,High
2015-08-01,Tea,23807.62,India,2015,8,23362.06,445.5599999999977,High
2015-09-01,Tea,23806.32,India,2015,9,23807.62,-1.2999999999992724,Medium
2015-10-01,Tea,24158.82,India,2015,10,23806.32,352.5,High
2015-11-01,Tea,27046.15,India,2015,11,24158.82,2887.3300000000017,High
2015-12-01,Tea,28478.38,India,2015,12,27046.15,1432.2299999999996,High
2016-01-01,Tea,27890.7,India,2016,1,28478.38,-587.6800000000003,Low
2016-02-01,Tea,27755.81,India,2016,2,27890.7,-134.88999999999942,Low
2016-03-01,Tea,28336.67,India,2016,3,27755.81,580.859999999997,High
2016-04-01,Tea,28500.0,India,2016,4,28336.67,163.33000000000175,High
2016-05-01,Tea,28839.71,India,2016,5,28500.0,339.7099999999991,High
2016-06-01,Tea,27556.41,India,2016,6,28839.71,-1283.2999999999993,Low
2016-07-01,Tea,29017.86,India,2016,7,27556.41,1461.4500000000007,High
2016-08-01,Tea,28241.18,India,2016,8,29017.86,-776.6800000000003,Low
2016-09-01,Tea,29321.43,India,2016,9,28241.18,1080.25,High
2016-10-01,Tea,29495.24,India,2016,10,29321.43,173.8100000000013,High
2016-11-01,Tea,29502.38,India,2016,11,29495.24,7.139999999999418,Medium
2016-12-01,Tea,29174.0,India,2016,12,29502.38,-328.380000000001,Low
2017-01-01,Tea,28514.29,India,2017,1,29174.0,-659.7099999999991,Low
2017-02-01,Tea,28560.61,India,2017,2,28514.29,46.31999999999971,Medium
2017-03-01,Tea,29525.0,India,2017,3,28560.61,964.3899999999994,High
2017-04-01,Tea,29326.09,India,2017,4,29525.0,-198.90999999999985,Low
2017-05-01,Tea,29500.0,India,2017,5,29326.09,173.90999999999985,High
2017-06-01,Tea,29576.92,India,2017,6,29500.0,76.91999999999825,Medium
2017-07-01,Tea,29362.07,India,2017,7,29576.92,-214.84999999999854,Low
2017-08-01,Tea,28033.33,India,2017,8,29362.07,-1328.739999999998,Low
2017-09-01,Tea,29615.38,India,2017,9,28033.33,1582.0499999999993,High
2017-10-01,Tea,30000.0,India,2017,10,29615.38,384.619999999999,High
2017-11-01,Tea,29507.89,India,2017,11,30000.0,-492.1100000000006,Low
2017-12-01,Tea,29500.0,India,2017,12,29507.89,-7.889999999999418,Medium
2018-01-01,Tea,27555.56,India,2018,1,29500.0,-1944.4399999999987,Low
2018-02-01,Tea,29500.0,India,2018,2,27555.56,1944.4399999999987,High
2018-03-01,Tea,29500.0,India,2018,3,29500.0,0.0,Medium
2018-05-01,Tea,29708.33,India,2018,5,29500.0,208.33000000000175,High
2018-06-01,Tea,29282.61,India,2018,6,29708.33,-425.72000000000116,Low
2018-07-01,Tea,29916.67,India,2018,7,29282.61,634.0599999999977,High
2018-08-01,Tea,29391.3,India,2018,8,29916.67,-525.369999999999,Low
2018-09-01,Tea,30250.0,India,2018,9,29391.3,858.7000000000007,High
2018-11-01,Tea,15000.0,India,2018,11,30250.0,-15250.0,Low
2022-10-01,Tea,27000.0,India,2022,10,15000.0,12000.0,High
2010-02-01,Turmeric,9165.23,India,2010,2,9507.19,-341.96000000000095,Low
2010-03-01,Turmeric,9558.45,India,2010,3,9165.23,393.22000000000116,High
2010-04-01,Turmeric,11561.25,India,2010,4,9558.45,2002.7999999999993,High
2010-05-01,Turmeric,14399.68,India,2010,5,11561.25,2838.4300000000003,High
2010-06-01,Turmeric,14923.83,India,2010,6,14399.68,524.1499999999996,High
2010-07-01,Turmeric,15209.33,India,2010,7,14923.83,285.5,High
2010-08-01,Turmeric,14285.51,India,2010,8,15209.33,-923.8199999999997,Low
2010-09-01,Turmeric,13988.53,India,2010,9,14285.51,-296.97999999999956,Low
2010-10-01,Turmeric,14249.05,India,2010,10,13988.53,260.5199999999986,High
2010-11-01,Turmeric,14916.14,India,2010,11,14249.05,667.0900000000001,High
2010-12-01,Turmeric,15658.29,India,2010,12,14916.14,742.1500000000015,High
2011-01-01,Turmeric,15212.5,India,2011,1,15658.29,-445.7900000000009,Low
2011-02-01,Turmeric,13224.23,India,2011,2,15212.5,-1988.2700000000004,Low
2011-03-01,Turmeric,12378.6,India,2011,3,13224.23,-845.6299999999992,Low
2011-04-01,Turmeric,11008.17,India,2011,4,12378.6,-1370.4300000000003,Low
2011-05-01,Turmeric,9832.93,India,2011,5,11008.17,-1175.2399999999998,Low
2011-06-01,Turmeric,8537.28,India,2011,6,9832.93,-1295.6499999999996,Low
2011-07-01,Turmeric,8486.13,India,2011,7,8537.28,-51.150000000001455,Medium
2011-08-01,Turmeric,8488.91,India,2011,8,8486.13,2.780000000000655,Medium
2011-09-01,Turmeric,7096.06,India,2011,9,8488.91,-1392.8499999999995,Low
2011-10-01,Turmeric,7590.9,India,2011,10,7096.06,494.83999999999924,High
2011-11-01,Turmeric,6841.04,India,2011,11,7590.9,-749.8599999999997,Low
2011-12-01,Turmeric,6117.89,India,2011,12,6841.04,-723.1499999999996,Low
2012-01-01,Turmeric,5917.15,India,2012,1,6117.89,-200.7400000000007,Low
2012-02-01,Turmeric,5232.79,India,2012,2,5917.15,-684.3599999999997,Low
2012-03-01,Turmeric,4763.7,India,2012,3,5232.79,-469.09000000000015,Low
2012-04-01,Turmeric,4138.88,India,2012,4,4763.7,-624.8199999999997,Low
2012-05-01,Turmeric,4023.34,India,2012,5,4138.88,-115.53999999999996,Low
2012-06-01,Turmeric,3983.44,India,2012,6,4023.34,-39.90000000000009,Medium
2012-07-01,Turmeric,4784.01,India,2012,7,3983.44,800.5700000000002,High
2012-08-01,Turmeric,5706.22,India,2012,8,4784.01,922.21,High
2012-09-01,Turmeric,5748.5,India,2012,9,5706.22,42.279999999999745,Medium
2012-10-01,Turmeric,5275.98,India,2012,10,5748.5,-472.52000000000044,Low
2012-11-01,Turmeric,5212.5,India,2012,11,5275.98,-63.47999999999956,Medium
2012-12-01,Turmeric,5272.93,India,2012,12,5212.5,60.43000000000029,Medium
2013-01-01,Turmeric,5419.3,India,2013,1,5272.93,146.3699999999999,High
2013-02-01,Turmeric,5673.5,India,2013,2,5419.3,254.19999999999982,High
2013-03-01,Turmeric,6321.59,India,2013,3,5673.5,648.0900000000001,High
2013-04-01,Turmeric,6867.0,India,2013,4,6321.59,545.4099999999999,High
2013-05-01,Turmeric,6312.31,India,2013,5,6867.0,-554.6899999999996,Low
2013-06-01,Turmeric,6101.98,India,2013,6,6312.31,-210.33000000000084,Low
2013-07-01,Turmeric,6081.51,India,2013,7,6101.98,-20.469999999999345,Medium
2013-08-01,Turmeric,5666.83,India,2013,8,6081.51,-414.6800000000003,Low
2013-09-01,Turmeric,5374.8,India,2013,9,5666.83,-292.02999999999975,Low
2013-10-01,Turmeric,5257.3,India,2013,10,5374.8,-117.5,Low
2013-11-01,Turmeric,5304.87,India,2013,11,5257.3,47.56999999999971,Medium
2013-12-01,Turmeric,5501.41,India,2013,12,5304.87,196.53999999999996,High
2014-01-01,Turmeric,5798.94,India,2014,1,5501.41,297.52999999999975,High
2014-02-01,Turmeric,5912.92,India,2014,2,5798.94,113.98000000000047,High
2014-03-01,Turmeric,5811.09,India,2014,3,5912.92,-101.82999999999993,Low
2014-04-01,Turmeric,6138.69,India,2014,4,5811.09,327.59999999999945,High
2014-05-01,Turmeric,6403.94,India,2014,5,6138.69,265.25,High
2014-06-01,Turmeric,6283.21,India,2014,6,6403.94,-120.72999999999956,Low
2014-07-01,Turmeric,6550.71,India,2014,7,6283.21,267.5,High
2014-08-01,Turmeric,6392.48,India,2014,8,6550.71,-158.23000000000047,Low
2014-09-01,Turmeric,6285.95,India,2014,9,6392.48,-106.52999999999975,Low
2014-10-01,Turmeric,6164.88,India,2014,10,6285.95,-121.06999999999971,Low
2014-11-01,Turmeric,6385.84,India,2014,11,6164.88,220.96000000000004,High
2014-12-01,Turmeric,6645.79,India,2014,12,6385.84,259.9499999999998,High
2015-01-01,Turmeric,7246.61,India,2015,1,6645.79,600.8199999999997,High
2015-02-01,Turmeric,7017.48,India,2015,2,7246.61,-229.1300000000001,Low
2015-03-01,Turmeric,7391.7,India,2015,3,7017.48,374.22000000000025,High
2015-04-01,Turmeric,7442.53,India,2015,4,7391.7,50.82999999999993,Medium
2015-05-01,Turmeric,7260.19,India,2015,5,7442.53,-182.34000000000015,Low
2015-06-01,Turmeric,7195.4,India,2015,6,7260.19,-64.78999999999996,Medium
2015-07-01,Turmeric,7143.42,India,2015,7,7195.4,-51.97999999999956,Medium
2015-08-01,Turmeric,7031.79,India,2015,8,7143.42,-111.63000000000011,Low
2015-09-01,Turmeric,7372.74,India,2015,9,7031.79,340.9499999999998,High
2015-10-01,Turmeric,7475.71,India,2015,10,7372.74,102.97000000000025,High
2015-11-01,Turmeric,8061.28,India,2015,11,7475.71,585.5699999999997,High
2015-12-01,Turmeric,8589.73,India,2015,12,8061.28,528.4499999999998,High
2016-01-01,Turmeric,8350.63,India,2016,1,8589.73,-239.10000000000036,Low
2016-02-01,Turmeric,8420.92,India,2016,2,8350.63,70.29000000000087,Medium
